Combo/MI name	Type	NID
	nhpid_ingredient	35870
	nhpid_ingredient	35871
	nhpid_ingredient	35872
	nhpid_ingredient	35873
	nhpid_ingredient	35874
	nhpid_ingredient	35875
	nhpid_ingredient	35876
	nhpid_ingredient	35877
	nhpid_ingredient	35878
	nhpid_ingredient	35879
	nhpid_ingredient	35880
	nhpid_ingredient	35881
	nhpid_ingredient	35882
	nhpid_ingredient	35883
	nhpid_ingredient	35884
	nhpid_ingredient	35885
	nhpid_ingredient	35886
	nhpid_ingredient	35887
	nhpid_ingredient	35888
	nhpid_ingredient	35889
	nhpid_ingredient	35890
	nhpid_ingredient	35891
	nhpid_ingredient	35892
	nhpid_ingredient	35893
	nhpid_ingredient	35894
	nhpid_ingredient	35895
	nhpid_ingredient	35896
	nhpid_ingredient	35897
	nhpid_ingredient	35898
	nhpid_ingredient	35899
	nhpid_ingredient	35900
	nhpid_ingredient	35901
	nhpid_ingredient	35902
	nhpid_ingredient	35903
	nhpid_ingredient	35904
	nhpid_ingredient	35905
	nhpid_ingredient	35906
	nhpid_ingredient	35907
	nhpid_ingredient	35908
	nhpid_ingredient	35909
	nhpid_ingredient	35910
	nhpid_ingredient	35911
	nhpid_ingredient	35912
	nhpid_ingredient	35913
	nhpid_ingredient	35914
	nhpid_ingredient	35915
	nhpid_ingredient	35916
	nhpid_ingredient	35917
	nhpid_ingredient	35918
	nhpid_ingredient	35919
	nhpid_ingredient	35920
	nhpid_ingredient	35921
	nhpid_ingredient	35922
	nhpid_ingredient	35923
	nhpid_ingredient	35924
	nhpid_ingredient	35925
	nhpid_ingredient	35926
	nhpid_ingredient	35927
	nhpid_ingredient	35928
	nhpid_ingredient	35929
	nhpid_ingredient	35930
	nhpid_ingredient	35931
	nhpid_ingredient	35932
	nhpid_ingredient	35933
	nhpid_ingredient	35934
	nhpid_ingredient	35935
	nhpid_ingredient	35936
	nhpid_ingredient	35937
	nhpid_ingredient	35938
	nhpid_ingredient	35939
	nhpid_ingredient	35940
	nhpid_ingredient	35941
	nhpid_ingredient	35942
	nhpid_ingredient	35943
	nhpid_ingredient	35944
	nhpid_ingredient	35945
	nhpid_ingredient	35946
	nhpid_ingredient	35947
	nhpid_ingredient	35948
	nhpid_ingredient	35949
	nhpid_ingredient	35950
	nhpid_ingredient	35951
	nhpid_ingredient	35952
	nhpid_ingredient	35953
	nhpid_ingredient	35954
	nhpid_ingredient	35955
	nhpid_ingredient	35956
	nhpid_ingredient	35957
	nhpid_ingredient	35958
	nhpid_ingredient	35959
	nhpid_ingredient	35960
	nhpid_ingredient	35961
	nhpid_ingredient	35962
	nhpid_ingredient	35963
	nhpid_ingredient	35964
	nhpid_ingredient	35965
	nhpid_ingredient	35966
	nhpid_ingredient	35967
	nhpid_ingredient	35968
	nhpid_ingredient	35969
	nhpid_ingredient	35970
	nhpid_ingredient	35971
	nhpid_ingredient	35972
	nhpid_ingredient	35973
	nhpid_ingredient	35974
	nhpid_ingredient	35975
	nhpid_ingredient	35976
	nhpid_ingredient	35977
	nhpid_ingredient	35978
	nhpid_ingredient	35979
	nhpid_ingredient	35980
	nhpid_ingredient	35981
	nhpid_ingredient	35982
	nhpid_ingredient	35983
	nhpid_ingredient	35984
	nhpid_ingredient	35985
	nhpid_ingredient	35986
	nhpid_ingredient	35987
	nhpid_ingredient	35988
	nhpid_ingredient	35989
	nhpid_ingredient	35990
	nhpid_ingredient	35991
	nhpid_ingredient	35992
	nhpid_ingredient	35993
	nhpid_ingredient	35994
	nhpid_ingredient	35995
	nhpid_ingredient	35996
	nhpid_ingredient	35997
	nhpid_ingredient	35998
	nhpid_ingredient	35999
	nhpid_ingredient	36000
	nhpid_ingredient	36001
	nhpid_ingredient	36002
	nhpid_ingredient	36003
	nhpid_ingredient	36004
	nhpid_ingredient	36005
	nhpid_ingredient	36006
	nhpid_ingredient	36007
	nhpid_ingredient	36008
	nhpid_ingredient	36009
	nhpid_ingredient	36010
	nhpid_ingredient	36011
	nhpid_ingredient	36012
	nhpid_ingredient	36013
	nhpid_ingredient	36014
	nhpid_ingredient	36015
	nhpid_ingredient	36016
	nhpid_ingredient	36017
	nhpid_ingredient	36018
	nhpid_ingredient	36019
	nhpid_ingredient	36020
	nhpid_ingredient	36021
	nhpid_ingredient	36022
	nhpid_ingredient	36023
	nhpid_ingredient	36024
	nhpid_ingredient	36025
	nhpid_ingredient	36026
	nhpid_ingredient	36027
	nhpid_ingredient	36028
	nhpid_ingredient	36029
	nhpid_ingredient	36030
	nhpid_ingredient	36031
	nhpid_ingredient	36032
	nhpid_ingredient	36033
	nhpid_ingredient	36034
	nhpid_ingredient	36035
	nhpid_ingredient	36036
	nhpid_ingredient	36037
	nhpid_ingredient	36038
	nhpid_ingredient	36039
	nhpid_ingredient	36040
	nhpid_ingredient	36041
	nhpid_ingredient	36042
	nhpid_ingredient	36043
	nhpid_ingredient	36044
	nhpid_ingredient	36045
	nhpid_ingredient	36046
	nhpid_ingredient	36047
	nhpid_ingredient	36048
	nhpid_ingredient	36049
	nhpid_ingredient	36050
	nhpid_ingredient	36051
	nhpid_ingredient	36052
	nhpid_ingredient	36053
	nhpid_ingredient	36054
	nhpid_ingredient	36055
	nhpid_ingredient	36056
	nhpid_ingredient	36057
	nhpid_ingredient	36058
	nhpid_ingredient	36059
	nhpid_ingredient	36060
	nhpid_ingredient	36061
	nhpid_ingredient	36062
	nhpid_ingredient	36063
	nhpid_ingredient	36064
	nhpid_ingredient	36065
	nhpid_ingredient	36066
	nhpid_ingredient	36067
	nhpid_ingredient	36068
	nhpid_ingredient	36069
	nhpid_ingredient	36070
	nhpid_ingredient	36071
	nhpid_ingredient	36072
	nhpid_ingredient	36073
	nhpid_ingredient	36074
	nhpid_ingredient	36075
	nhpid_ingredient	36076
	nhpid_ingredient	36077
	nhpid_ingredient	36078
	nhpid_ingredient	36079
	nhpid_ingredient	36080
	nhpid_ingredient	36081
	nhpid_ingredient	36082
	nhpid_ingredient	36083
	nhpid_ingredient	36084
	nhpid_ingredient	36085
	nhpid_ingredient	36086
	nhpid_ingredient	36087
	nhpid_ingredient	36088
	nhpid_ingredient	36089
	nhpid_ingredient	36090
	nhpid_ingredient	36091
	nhpid_ingredient	36092
	nhpid_ingredient	36093
	nhpid_ingredient	36094
	nhpid_ingredient	36095
	nhpid_ingredient	36096
	nhpid_ingredient	36097
	nhpid_ingredient	36098
	nhpid_ingredient	36099
	nhpid_ingredient	36100
	nhpid_ingredient	36101
	nhpid_ingredient	36102
	nhpid_ingredient	36103
	nhpid_ingredient	36104
	nhpid_ingredient	36105
	nhpid_ingredient	36106
	nhpid_ingredient	36107
	nhpid_ingredient	36108
	nhpid_ingredient	36109
	nhpid_ingredient	36110
	nhpid_ingredient	36111
	nhpid_ingredient	36112
	nhpid_ingredient	36113
	nhpid_ingredient	36114
	nhpid_ingredient	36115
	nhpid_ingredient	36116
	nhpid_ingredient	36117
	nhpid_ingredient	36118
	nhpid_ingredient	36119
	nhpid_ingredient	36120
	nhpid_ingredient	36121
	nhpid_ingredient	36122
	nhpid_ingredient	36123
	nhpid_ingredient	36124
	nhpid_ingredient	36125
	nhpid_ingredient	36126
	nhpid_ingredient	36127
	nhpid_ingredient	36128
	nhpid_ingredient	36129
	nhpid_ingredient	36130
	nhpid_ingredient	36131
	nhpid_ingredient	36132
	nhpid_ingredient	36133
	nhpid_ingredient	36134
	nhpid_ingredient	36135
	nhpid_ingredient	36136
	nhpid_ingredient	36137
	nhpid_ingredient	36138
	nhpid_ingredient	36139
	nhpid_ingredient	36140
	nhpid_ingredient	36141
	nhpid_ingredient	36142
	nhpid_ingredient	36143
	nhpid_ingredient	36144
	nhpid_ingredient	36145
	nhpid_ingredient	36146
	nhpid_ingredient	36147
	nhpid_ingredient	36148
	nhpid_ingredient	36149
	nhpid_ingredient	36150
	nhpid_ingredient	36151
	nhpid_ingredient	36152
	nhpid_ingredient	36153
	nhpid_ingredient	36154
	nhpid_ingredient	36155
	nhpid_ingredient	36156
	nhpid_ingredient	36157
	nhpid_ingredient	36158
	nhpid_ingredient	36159
	nhpid_ingredient	36160
	nhpid_ingredient	36161
	nhpid_ingredient	36162
	nhpid_ingredient	36163
	nhpid_ingredient	36164
	nhpid_ingredient	36165
	nhpid_ingredient	36166
	nhpid_ingredient	36167
	nhpid_ingredient	36168
	nhpid_ingredient	36169
	nhpid_ingredient	36170
	nhpid_ingredient	36171
	nhpid_ingredient	36172
	nhpid_ingredient	36173
	nhpid_ingredient	36174
	nhpid_ingredient	36175
	nhpid_ingredient	36176
	nhpid_ingredient	36177
	nhpid_ingredient	36178
	nhpid_ingredient	36179
	nhpid_ingredient	36180
	nhpid_ingredient	36181
	nhpid_ingredient	36182
	nhpid_ingredient	36183
	nhpid_ingredient	36184
	nhpid_ingredient	36185
	nhpid_ingredient	36186
	nhpid_ingredient	36187
	nhpid_ingredient	36188
	nhpid_ingredient	36189
	nhpid_ingredient	36190
	nhpid_ingredient	36191
	nhpid_ingredient	36192
	nhpid_ingredient	36193
	nhpid_ingredient	36194
	nhpid_ingredient	36195
	nhpid_ingredient	36196
	nhpid_ingredient	36197
	nhpid_ingredient	36198
	nhpid_ingredient	36199
	nhpid_ingredient	36200
	nhpid_ingredient	36201
	nhpid_ingredient	36202
	nhpid_ingredient	36203
	nhpid_ingredient	36204
	nhpid_ingredient	36205
	nhpid_ingredient	36206
	nhpid_ingredient	36207
	nhpid_ingredient	36208
	nhpid_ingredient	36209
	nhpid_ingredient	36210
	nhpid_ingredient	36211
	nhpid_ingredient	36212
	nhpid_ingredient	36213
	nhpid_ingredient	36214
	nhpid_ingredient	36215
	nhpid_ingredient	36216
	nhpid_ingredient	36217
	nhpid_ingredient	36218
	nhpid_ingredient	36219
	nhpid_ingredient	36220
	nhpid_ingredient	36221
	nhpid_ingredient	36222
	nhpid_ingredient	36223
	nhpid_ingredient	36224
	nhpid_ingredient	36225
	nhpid_ingredient	36226
	nhpid_ingredient	36227
	nhpid_ingredient	36228
	nhpid_ingredient	36229
	nhpid_ingredient	36230
	nhpid_ingredient	36231
	nhpid_ingredient	36232
	nhpid_ingredient	36233
	nhpid_ingredient	36234
	nhpid_ingredient	36235
	nhpid_ingredient	36236
	nhpid_ingredient	36237
	nhpid_ingredient	36238
	nhpid_ingredient	36239
	nhpid_ingredient	36240
	nhpid_ingredient	36241
	nhpid_ingredient	36242
	nhpid_ingredient	36243
	nhpid_ingredient	36244
	nhpid_ingredient	36245
	nhpid_ingredient	36246
	nhpid_ingredient	36247
	nhpid_ingredient	36248
	nhpid_ingredient	36249
	nhpid_ingredient	36250
	nhpid_ingredient	36251
	nhpid_ingredient	36252
	nhpid_ingredient	36253
	nhpid_ingredient	36254
	nhpid_ingredient	36255
	nhpid_ingredient	36256
	nhpid_ingredient	36257
	nhpid_ingredient	36258
	nhpid_ingredient	36259
	nhpid_ingredient	36260
	nhpid_ingredient	36261
	nhpid_ingredient	36262
	nhpid_ingredient	36263
	nhpid_ingredient	36264
	nhpid_ingredient	36265
	nhpid_ingredient	36266
	nhpid_ingredient	36267
	nhpid_ingredient	36268
	nhpid_ingredient	36269
	nhpid_ingredient	36270
	nhpid_ingredient	36271
	nhpid_ingredient	36272
	nhpid_ingredient	36273
	nhpid_ingredient	36274
	nhpid_ingredient	36275
	nhpid_ingredient	36276
	nhpid_ingredient	36277
	nhpid_ingredient	36278
	nhpid_ingredient	36279
	nhpid_ingredient	36280
	nhpid_ingredient	36281
	nhpid_ingredient	36282
	nhpid_ingredient	36283
	nhpid_ingredient	36284
	nhpid_ingredient	36285
	nhpid_ingredient	36286
	nhpid_ingredient	36287
	nhpid_ingredient	36288
	nhpid_ingredient	36289
	nhpid_ingredient	36290
	nhpid_ingredient	36291
	nhpid_ingredient	36292
	nhpid_ingredient	36293
	nhpid_ingredient	36294
	nhpid_ingredient	36295
	nhpid_ingredient	36296
	nhpid_ingredient	36297
	nhpid_ingredient	36298
	nhpid_ingredient	36299
	nhpid_ingredient	36300
	nhpid_ingredient	36301
	nhpid_ingredient	36302
	nhpid_ingredient	36303
	nhpid_ingredient	36304
	nhpid_ingredient	36305
	nhpid_ingredient	36306
	nhpid_ingredient	36307
	nhpid_ingredient	36308
	nhpid_ingredient	36309
	nhpid_ingredient	36310
	nhpid_ingredient	36311
	nhpid_ingredient	36312
	nhpid_ingredient	36313
	nhpid_ingredient	36314
	nhpid_ingredient	36315
	nhpid_ingredient	36316
	nhpid_ingredient	36317
	nhpid_ingredient	36318
	nhpid_ingredient	36319
	nhpid_ingredient	36320
	nhpid_ingredient	36321
	nhpid_ingredient	36322
	nhpid_ingredient	36323
	nhpid_ingredient	36324
	nhpid_ingredient	36325
	nhpid_ingredient	36326
	nhpid_ingredient	36327
	nhpid_ingredient	36328
	nhpid_ingredient	36329
	nhpid_ingredient	36330
	nhpid_ingredient	36331
	nhpid_ingredient	36332
	nhpid_ingredient	36333
	nhpid_ingredient	36334
	nhpid_ingredient	36335
	nhpid_ingredient	36336
	nhpid_ingredient	36337
	nhpid_ingredient	36338
	nhpid_ingredient	36339
	nhpid_ingredient	36340
	nhpid_ingredient	36341
	nhpid_ingredient	36342
	nhpid_ingredient	36343
	nhpid_ingredient	36344
	nhpid_ingredient	36345
	nhpid_ingredient	36346
	nhpid_ingredient	36347
	nhpid_ingredient	36348
	nhpid_ingredient	36349
	nhpid_ingredient	36350
	nhpid_ingredient	36351
	nhpid_ingredient	36352
	nhpid_ingredient	36353
	nhpid_ingredient	36354
	nhpid_ingredient	36355
	nhpid_ingredient	36356
	nhpid_ingredient	36357
	nhpid_ingredient	36358
	nhpid_ingredient	36359
	nhpid_ingredient	36360
	nhpid_ingredient	36361
	nhpid_ingredient	36362
	nhpid_ingredient	36363
	nhpid_ingredient	36364
	nhpid_ingredient	36365
	nhpid_ingredient	36366
	nhpid_ingredient	36367
	nhpid_ingredient	36368
	nhpid_ingredient	36369
	nhpid_ingredient	36370
	nhpid_ingredient	36371
	nhpid_ingredient	36372
	nhpid_ingredient	36373
	nhpid_ingredient	36374
	nhpid_ingredient	36375
	nhpid_ingredient	36376
	nhpid_ingredient	36377
	nhpid_ingredient	36378
	nhpid_ingredient	36379
	nhpid_ingredient	36380
	nhpid_ingredient	36381
	nhpid_ingredient	36382
	nhpid_ingredient	36383
	nhpid_ingredient	36384
	nhpid_ingredient	36385
	nhpid_ingredient	36386
	nhpid_ingredient	36387
	nhpid_ingredient	36388
	nhpid_ingredient	36389
	nhpid_ingredient	36390
	nhpid_ingredient	36391
	nhpid_ingredient	36392
	nhpid_ingredient	36393
	nhpid_ingredient	36394
	nhpid_ingredient	36395
	nhpid_ingredient	36396
	nhpid_ingredient	36397
	nhpid_ingredient	36398
	nhpid_ingredient	36399
	nhpid_ingredient	36400
	nhpid_ingredient	36401
	nhpid_ingredient	36402
	nhpid_ingredient	36403
	nhpid_ingredient	36404
	nhpid_ingredient	36405
	nhpid_ingredient	36406
	nhpid_ingredient	36407
	nhpid_ingredient	36408
	nhpid_ingredient	36409
	nhpid_ingredient	36410
	nhpid_ingredient	36411
	nhpid_ingredient	36412
	nhpid_ingredient	36413
	nhpid_ingredient	36414
	nhpid_ingredient	36415
	nhpid_ingredient	36416
	nhpid_ingredient	36417
	nhpid_ingredient	36418
	nhpid_ingredient	36419
	nhpid_ingredient	36420
	nhpid_ingredient	36421
	nhpid_ingredient	36422
	nhpid_ingredient	36423
	nhpid_ingredient	36424
	nhpid_ingredient	36425
	nhpid_ingredient	36426
	nhpid_ingredient	36427
	nhpid_ingredient	36428
	nhpid_ingredient	36429
	nhpid_ingredient	36430
	nhpid_ingredient	36431
	nhpid_ingredient	36432
	nhpid_ingredient	36433
	nhpid_ingredient	36434
	nhpid_ingredient	36435
	nhpid_ingredient	36436
	nhpid_ingredient	36437
	nhpid_ingredient	36438
	nhpid_ingredient	36439
	nhpid_ingredient	36440
	nhpid_ingredient	36441
	nhpid_ingredient	36442
	nhpid_ingredient	36443
	nhpid_ingredient	36444
	nhpid_ingredient	36445
	nhpid_ingredient	36446
	nhpid_ingredient	36447
	nhpid_ingredient	36448
	nhpid_ingredient	36449
	nhpid_ingredient	36450
	nhpid_ingredient	36451
	nhpid_ingredient	36452
	nhpid_ingredient	36453
	nhpid_ingredient	36454
	nhpid_ingredient	36455
	nhpid_ingredient	36456
	nhpid_ingredient	36457
	nhpid_ingredient	36458
	nhpid_ingredient	36459
	nhpid_ingredient	36460
	nhpid_ingredient	36461
	nhpid_ingredient	36462
	nhpid_ingredient	36463
	nhpid_ingredient	36464
	nhpid_ingredient	36465
	nhpid_ingredient	36466
	nhpid_ingredient	36467
	nhpid_ingredient	36468
	nhpid_ingredient	36469
	nhpid_ingredient	36470
	nhpid_ingredient	36471
	nhpid_ingredient	36472
	nhpid_ingredient	36473
	nhpid_ingredient	36474
	nhpid_ingredient	36475
	nhpid_ingredient	36476
	nhpid_ingredient	36477
	nhpid_ingredient	36478
	nhpid_ingredient	36479
	nhpid_ingredient	36480
	nhpid_ingredient	36481
	nhpid_ingredient	36482
	nhpid_ingredient	36483
	nhpid_ingredient	36484
	nhpid_ingredient	36485
	nhpid_ingredient	36486
	nhpid_ingredient	36487
	nhpid_ingredient	36488
	nhpid_ingredient	36489
	nhpid_ingredient	36490
	nhpid_ingredient	36491
	nhpid_ingredient	36492
	nhpid_ingredient	36493
	nhpid_ingredient	36494
	nhpid_ingredient	36495
	nhpid_ingredient	36496
	nhpid_ingredient	36497
	nhpid_ingredient	36498
	nhpid_ingredient	36499
	nhpid_ingredient	36500
	nhpid_ingredient	36501
	nhpid_ingredient	36502
	nhpid_ingredient	36503
	nhpid_ingredient	36504
	nhpid_ingredient	36505
	nhpid_ingredient	36506
	nhpid_ingredient	36507
	nhpid_ingredient	36508
	nhpid_ingredient	36509
	nhpid_ingredient	36510
	nhpid_ingredient	36511
	nhpid_ingredient	36512
	nhpid_ingredient	36513
	nhpid_ingredient	36514
	nhpid_ingredient	36515
	nhpid_ingredient	36516
	nhpid_ingredient	36517
	nhpid_ingredient	36518
	nhpid_ingredient	36519
	nhpid_ingredient	36520
	nhpid_ingredient	36521
	nhpid_ingredient	36522
	nhpid_ingredient	36523
	nhpid_ingredient	36524
	nhpid_ingredient	36525
	nhpid_ingredient	36526
	nhpid_ingredient	36527
	nhpid_ingredient	36528
	nhpid_ingredient	36529
	nhpid_ingredient	36530
	nhpid_ingredient	36531
	nhpid_ingredient	36532
	nhpid_ingredient	36533
	nhpid_ingredient	36534
	nhpid_ingredient	36535
	nhpid_ingredient	36536
	nhpid_ingredient	36537
	nhpid_ingredient	36538
	nhpid_ingredient	36539
	nhpid_ingredient	36540
	nhpid_ingredient	36541
	nhpid_ingredient	36542
	nhpid_ingredient	36543
	nhpid_ingredient	36544
	nhpid_ingredient	36545
	nhpid_ingredient	36546
	nhpid_ingredient	36547
	nhpid_ingredient	36548
	nhpid_ingredient	36549
	nhpid_ingredient	36550
	nhpid_ingredient	36551
	nhpid_ingredient	36552
	nhpid_ingredient	36553
	nhpid_ingredient	36554
	nhpid_ingredient	36555
	nhpid_ingredient	36556
	nhpid_ingredient	36557
	nhpid_ingredient	36558
	nhpid_ingredient	36559
	nhpid_ingredient	36560
	nhpid_ingredient	36561
	nhpid_ingredient	36562
	nhpid_ingredient	36563
	nhpid_ingredient	36564
	nhpid_ingredient	36565
	nhpid_ingredient	36566
	nhpid_ingredient	36567
	nhpid_ingredient	36568
	nhpid_ingredient	36569
	nhpid_ingredient	36570
	nhpid_ingredient	36571
	nhpid_ingredient	36572
	nhpid_ingredient	36573
	nhpid_ingredient	36574
	nhpid_ingredient	36575
	nhpid_ingredient	36576
	nhpid_ingredient	36577
	nhpid_ingredient	36578
	nhpid_ingredient	36579
	nhpid_ingredient	36580
	nhpid_ingredient	36581
	nhpid_ingredient	36582
	nhpid_ingredient	36583
	nhpid_ingredient	36584
	nhpid_ingredient	36585
	nhpid_ingredient	36586
	nhpid_ingredient	36587
	nhpid_ingredient	36588
	nhpid_ingredient	36589
	nhpid_ingredient	36590
	nhpid_ingredient	36591
	nhpid_ingredient	36592
	nhpid_ingredient	36593
	nhpid_ingredient	36594
	nhpid_ingredient	36595
	nhpid_ingredient	36596
	nhpid_ingredient	36597
	nhpid_ingredient	36598
	nhpid_ingredient	36599
	nhpid_ingredient	36600
	nhpid_ingredient	36601
	nhpid_ingredient	36602
	nhpid_ingredient	36603
	nhpid_ingredient	36604
	nhpid_ingredient	36605
	nhpid_ingredient	36606
	nhpid_ingredient	36607
	nhpid_ingredient	36608
	nhpid_ingredient	36609
	nhpid_ingredient	36610
	nhpid_ingredient	36611
	nhpid_ingredient	36612
	nhpid_ingredient	36613
	nhpid_ingredient	36614
	nhpid_ingredient	36615
	nhpid_ingredient	36616
	nhpid_ingredient	36617
	nhpid_ingredient	36618
	nhpid_ingredient	36619
	nhpid_ingredient	36620
	nhpid_ingredient	36621
	nhpid_ingredient	36622
	nhpid_ingredient	36623
	nhpid_ingredient	36624
	nhpid_ingredient	36625
	nhpid_ingredient	36626
	nhpid_ingredient	36627
	nhpid_ingredient	36628
	nhpid_ingredient	36629
	nhpid_ingredient	36630
	nhpid_ingredient	36631
	nhpid_ingredient	36632
	nhpid_ingredient	36633
	nhpid_ingredient	36634
	nhpid_ingredient	36635
	nhpid_ingredient	36636
	nhpid_ingredient	36637
	nhpid_ingredient	36638
	nhpid_ingredient	36639
	nhpid_ingredient	36640
	nhpid_ingredient	36641
	nhpid_ingredient	36642
	nhpid_ingredient	36643
	nhpid_ingredient	36644
	nhpid_ingredient	36645
	nhpid_ingredient	36646
	nhpid_ingredient	36647
	nhpid_ingredient	36648
	nhpid_ingredient	36649
	nhpid_ingredient	36650
	nhpid_ingredient	36651
	nhpid_ingredient	36652
	nhpid_ingredient	36653
	nhpid_ingredient	36654
	nhpid_ingredient	36655
	nhpid_ingredient	36656
	nhpid_ingredient	36657
	nhpid_ingredient	36658
	nhpid_ingredient	36659
	nhpid_ingredient	36660
	nhpid_ingredient	36661
	nhpid_ingredient	36662
	nhpid_ingredient	36663
	nhpid_ingredient	36664
	nhpid_ingredient	36665
	nhpid_ingredient	36666
	nhpid_ingredient	36667
	nhpid_ingredient	36668
	nhpid_ingredient	36669
	nhpid_ingredient	36670
	nhpid_ingredient	36671
	nhpid_ingredient	36672
	nhpid_ingredient	36673
	nhpid_ingredient	36674
	nhpid_ingredient	36675
	nhpid_ingredient	36676
	nhpid_ingredient	36677
	nhpid_ingredient	36678
	nhpid_ingredient	36679
	nhpid_ingredient	36680
	nhpid_ingredient	36681
	nhpid_ingredient	36682
	nhpid_ingredient	36683
	nhpid_ingredient	36684
	nhpid_ingredient	36685
	nhpid_ingredient	36686
	nhpid_ingredient	36687
	nhpid_ingredient	36688
	nhpid_ingredient	36689
	nhpid_ingredient	36690
	nhpid_ingredient	36691
	nhpid_ingredient	36692
	nhpid_ingredient	36693
	nhpid_ingredient	36694
	nhpid_ingredient	36695
	nhpid_ingredient	36696
	nhpid_ingredient	36697
	nhpid_ingredient	36698
	nhpid_ingredient	36699
	nhpid_ingredient	36700
	nhpid_ingredient	36701
	nhpid_ingredient	36702
	nhpid_ingredient	36703
	nhpid_ingredient	36704
	nhpid_ingredient	36705
	nhpid_ingredient	36706
	nhpid_ingredient	36707
	nhpid_ingredient	36708
	nhpid_ingredient	36709
	nhpid_ingredient	36710
	nhpid_ingredient	36711
	nhpid_ingredient	36712
	nhpid_ingredient	36713
	nhpid_ingredient	36714
	nhpid_ingredient	36715
	nhpid_ingredient	36716
	nhpid_ingredient	36717
	nhpid_ingredient	36718
	nhpid_ingredient	36719
	nhpid_ingredient	36720
	nhpid_ingredient	36721
	nhpid_ingredient	36722
	nhpid_ingredient	36723
	nhpid_ingredient	36724
	nhpid_ingredient	36725
	nhpid_ingredient	36726
	nhpid_ingredient	36727
	nhpid_ingredient	36728
	nhpid_ingredient	36729
	nhpid_ingredient	36730
	nhpid_ingredient	36731
	nhpid_ingredient	36732
	nhpid_ingredient	36733
	nhpid_ingredient	36734
	nhpid_ingredient	36735
	nhpid_ingredient	36736
	nhpid_ingredient	36737
	nhpid_ingredient	36738
	nhpid_ingredient	36739
	nhpid_ingredient	36740
	nhpid_ingredient	36741
	nhpid_ingredient	36742
	nhpid_ingredient	36743
	nhpid_ingredient	36744
	nhpid_ingredient	36745
	nhpid_ingredient	36746
	nhpid_ingredient	36747
	nhpid_ingredient	36748
	nhpid_ingredient	36749
	nhpid_ingredient	36750
	nhpid_ingredient	36751
	nhpid_ingredient	36752
	nhpid_ingredient	36753
	nhpid_ingredient	36754
	nhpid_ingredient	36755
	nhpid_ingredient	36756
	nhpid_ingredient	36757
	nhpid_ingredient	36758
	nhpid_ingredient	36759
	nhpid_ingredient	36760
	nhpid_ingredient	36761
	nhpid_ingredient	36762
	nhpid_ingredient	36763
	nhpid_ingredient	36764
	nhpid_ingredient	36765
	nhpid_ingredient	36766
	nhpid_ingredient	36767
	nhpid_ingredient	36768
	nhpid_ingredient	36769
	nhpid_ingredient	36770
	nhpid_ingredient	36771
	nhpid_ingredient	36772
	nhpid_ingredient	36773
	nhpid_ingredient	36774
	nhpid_ingredient	36775
	nhpid_ingredient	36776
	nhpid_ingredient	36777
	nhpid_ingredient	36778
	nhpid_ingredient	36779
	nhpid_ingredient	36780
	nhpid_ingredient	36781
	nhpid_ingredient	36782
	nhpid_ingredient	36783
	nhpid_ingredient	36784
	nhpid_ingredient	36785
	nhpid_ingredient	36786
	nhpid_ingredient	36787
	nhpid_ingredient	36788
	nhpid_ingredient	36789
	nhpid_ingredient	36790
	nhpid_ingredient	36791
	nhpid_ingredient	36792
	nhpid_ingredient	36793
	nhpid_ingredient	36794
	nhpid_ingredient	36795
	nhpid_ingredient	36796
	nhpid_ingredient	36797
	nhpid_ingredient	36798
	nhpid_ingredient	36799
	nhpid_ingredient	36800
	nhpid_ingredient	36801
	nhpid_ingredient	36802
	nhpid_ingredient	36803
	nhpid_ingredient	36804
	nhpid_ingredient	36805
	nhpid_ingredient	36806
	nhpid_ingredient	36807
	nhpid_ingredient	36808
	nhpid_ingredient	36809
	nhpid_ingredient	36810
	nhpid_ingredient	36811
	nhpid_ingredient	36812
	nhpid_ingredient	36813
	nhpid_ingredient	36814
	nhpid_ingredient	36815
	nhpid_ingredient	36816
	nhpid_ingredient	36817
	nhpid_ingredient	36818
	nhpid_ingredient	36819
	nhpid_ingredient	36820
	nhpid_ingredient	36821
	nhpid_ingredient	36822
	nhpid_ingredient	36823
	nhpid_ingredient	36824
	nhpid_ingredient	36825
	nhpid_ingredient	36826
	nhpid_ingredient	36827
	nhpid_ingredient	36828
	nhpid_ingredient	36829
	nhpid_ingredient	36830
	nhpid_ingredient	36831
	nhpid_ingredient	36832
	nhpid_ingredient	36833
	nhpid_ingredient	36834
	nhpid_ingredient	36835
	nhpid_ingredient	36836
	nhpid_ingredient	36837
	nhpid_ingredient	36838
	nhpid_ingredient	36839
	nhpid_ingredient	36840
	nhpid_ingredient	36841
	nhpid_ingredient	36842
	nhpid_ingredient	36843
	nhpid_ingredient	36844
	nhpid_ingredient	36845
	nhpid_ingredient	36846
	nhpid_ingredient	36847
	nhpid_ingredient	36848
	nhpid_ingredient	36849
	nhpid_ingredient	36850
	nhpid_ingredient	36851
	nhpid_ingredient	36852
	nhpid_ingredient	36853
	nhpid_ingredient	36854
	nhpid_ingredient	36855
	nhpid_ingredient	36856
	nhpid_ingredient	36857
	nhpid_ingredient	36858
	nhpid_ingredient	36859
	nhpid_ingredient	36860
	nhpid_ingredient	36861
	nhpid_ingredient	36862
	nhpid_ingredient	36863
	nhpid_ingredient	36864
	nhpid_ingredient	36865
	nhpid_ingredient	36866
	nhpid_ingredient	36867
	nhpid_ingredient	36868
